-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2023 through 07/31/2025 in UTC
Location: Latitude  52.3663   Longitude 17.6152 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 99.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
PS        MERRA-2 Surface Pressure (kPa) 
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Crop: 20-m broadleaf-deciduous trees (10%) & wheat (vegtype_12) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,T2M,PS,WSC
2023,12,29,18,13.13,243.0,8.39,99.51,9.79
2023,12,29,19,11.95,238.4,7.95,99.51,8.91
2023,12,29,20,10.61,228.4,7.04,99.51,7.91
2023,12,29,21,10.9,222.9,6.54,99.48,8.13
2023,12,29,22,11.15,224.2,6.72,99.44,8.32
2023,12,29,23,11.44,222.5,7.09,99.37,8.53
2023,12,30,0,13.41,230.9,8.0,99.32,10.0
2023,12,30,1,13.27,235.7,8.14,99.28,9.9
2023,12,30,2,13.1,239.0,7.93,99.25,9.77
2023,12,30,3,13.36,242.7,7.7,99.23,9.96
2023,12,30,4,13.54,253.2,7.39,99.26,10.1
2023,12,30,5,12.16,265.6,6.83,99.36,9.07
2023,12,30,6,10.31,264.3,5.86,99.44,7.69
2023,12,30,7,9.62,255.4,5.58,99.53,7.18
2023,12,30,8,10.11,256.0,6.01,99.57,7.54
2023,12,30,9,11.37,260.1,6.43,99.63,8.48
2023,12,30,10,12.35,266.8,6.66,99.7,9.21
2023,12,30,11,12.45,269.0,6.78,99.74,9.29
2023,12,30,12,11.78,268.4,6.71,99.77,8.79
2023,12,30,13,10.72,265.5,6.15,99.81,8.0
2023,12,30,14,10.33,261.6,5.05,99.86,7.7
2023,12,30,15,9.72,260.6,4.32,99.92,7.25
2023,12,30,16,8.83,258.6,3.71,99.97,6.59
2023,12,30,17,8.37,257.4,3.33,100.01,6.24
2023,12,30,18,7.74,255.2,3.21,100.07,5.77
2023,12,30,19,7.81,261.2,3.26,100.12,5.83
2023,12,30,20,7.12,261.3,2.93,100.17,5.31
2023,12,30,21,6.9,262.8,2.55,100.2,5.15
2023,12,30,22,6.16,260.4,1.96,100.22,4.59
2023,12,30,23,5.34,256.2,2.07,100.21,3.98
2023,12,31,0,4.31,246.9,2.28,100.21,3.21
2023,12,31,1,3.6,229.8,2.37,100.22,2.69
2023,12,31,2,3.5,207.7,2.48,100.21,2.61
2023,12,31,3,3.78,188.2,2.25,100.19,2.82
2023,12,31,4,4.16,175.6,1.95,100.16,3.1
2023,12,31,5,4.61,168.6,1.87,100.14,3.44
2023,12,31,6,5.02,166.5,2.06,100.12,3.74
2023,12,31,7,5.23,162.1,2.37,100.11,3.9
2023,12,31,8,5.76,165.0,3.08,100.08,4.3
2023,12,31,9,5.84,165.1,3.94,100.05,4.36
2023,12,31,10,5.82,163.9,5.17,99.99,4.34
2023,12,31,11,5.89,158.4,6.07,99.92,4.39
2023,12,31,12,6.14,149.5,6.18,99.83,4.58
2023,12,31,13,6.59,136.6,5.34,99.75,4.92
2023,12,31,14,8.06,129.6,3.34,99.67,6.01
2023,12,31,15,8.91,130.1,3.12,99.62,6.65
2023,12,31,16,8.44,133.1,3.18,99.59,6.3
2023,12,31,17,7.71,135.2,3.1,99.56,5.75
2023,12,31,18,7.03,135.7,3.0,99.53,5.24
2023,12,31,19,6.62,138.9,3.01,99.52,4.94
2023,12,31,20,6.23,147.1,3.11,99.5,4.65
2023,12,31,21,5.8,158.1,3.18,99.49,4.33
2023,12,31,22,5.01,159.2,3.0,99.47,3.74
2023,12,31,23,4.72,163.1,2.8,99.43,3.52
2024,1,1,0,4.71,176.8,2.66,99.39,3.51
2024,1,1,1,4.48,193.8,2.58,99.38,3.34
2024,1,1,2,4.15,211.4,2.66,99.35,3.1
2024,1,1,3,4.36,225.8,2.81,99.33,3.25
2024,1,1,4,4.87,233.2,2.81,99.33,3.63
2024,1,1,5,5.34,237.7,2.85,99.32,3.98
2024,1,1,6,5.62,243.1,2.92,99.32,4.19
2024,1,1,7,5.81,249.5,3.1,99.32,4.33
2024,1,1,8,5.92,252.1,3.87,99.32,4.42
2024,1,1,9,5.67,251.4,4.29,99.32,4.23
2024,1,1,10,5.62,253.7,4.34,99.32,4.19
2024,1,1,11,5.21,249.5,4.41,99.31,3.89
2024,1,1,12,5.32,247.7,4.46,99.29,3.97
2024,1,1,13,6.05,248.5,4.45,99.28,4.51
2024,1,1,14,6.96,256.0,4.51,99.3,5.19
2024,1,1,15,7.53,261.0,4.49,99.32,5.62
2024,1,1,16,7.75,257.6,3.81,99.33,5.78
2024,1,1,17,7.99,251.8,3.21,99.35,5.96
2024,1,1,18,8.04,248.4,3.11,99.38,6.0
2024,1,1,19,7.52,247.3,3.02,99.4,5.61
2024,1,1,20,7.2,245.4,3.08,99.42,5.37
2024,1,1,21,6.99,243.1,3.3,99.43,5.21
2024,1,1,22,6.93,244.0,3.44,99.43,5.17
2024,1,1,23,7.71,258.6,3.79,99.42,5.75
2024,1,2,0,7.64,269.3,3.77,99.42,5.7
2024,1,2,1,7.31,272.7,3.68,99.43,5.45
2024,1,2,2,6.8,268.6,3.65,99.44,5.07
2024,1,2,3,6.72,264.4,3.62,99.45,5.01
2024,1,2,4,6.61,263.1,3.6,99.45,4.93
2024,1,2,5,6.22,258.6,3.26,99.45,4.64
2024,1,2,6,6.05,246.2,2.77,99.43,4.51
2024,1,2,7,6.07,231.0,2.82,99.42,4.53
2024,1,2,8,5.56,215.4,3.55,99.38,4.15
2024,1,2,9,5.17,200.9,4.23,99.37,3.86
2024,1,2,10,5.02,179.5,4.66,99.29,3.74
2024,1,2,11,5.74,163.3,4.82,99.21,4.28
2024,1,2,12,6.47,151.7,4.61,99.11,4.83
2024,1,2,13,7.23,142.9,4.16,99.03,5.39
2024,1,2,14,7.8,137.1,3.64,98.95,5.82
2024,1,2,15,8.23,139.5,3.57,98.85,6.14
2024,1,2,16,7.69,143.2,3.35,98.76,5.74
2024,1,2,17,7.22,140.7,3.09,98.69,5.39
2024,1,2,18,7.25,137.0,2.87,98.59,5.41
2024,1,2,19,7.15,135.4,2.73,98.52,5.33
2024,1,2,20,7.04,133.6,2.62,98.44,5.25
2024,1,2,21,7.07,132.9,2.61,98.35,5.27
2024,1,2,22,7.07,136.3,2.68,98.26,5.27
2024,1,2,23,7.16,144.8,2.88,98.16,5.34
2024,1,3,0,6.61,142.6,2.96,98.07,4.93
2024,1,3,1,6.43,142.0,2.9,97.99,4.8
2024,1,3,2,6.22,144.0,2.77,97.92,4.64
2024,1,3,3,5.95,149.4,2.87,97.86,4.44
2024,1,3,4,5.34,161.2,3.2,97.82,3.98
2024,1,3,5,4.94,187.6,3.6,97.79,3.68
2024,1,3,6,5.67,223.0,4.39,97.77,4.23
2024,1,3,7,7.78,248.0,5.41,97.81,5.8
2024,1,3,8,9.29,258.1,6.81,97.85,6.93
2024,1,3,9,11.33,261.5,7.88,97.89,8.45
2024,1,3,10,11.56,257.3,8.52,97.93,8.62
2024,1,3,11,11.15,252.4,8.64,97.92,8.32
2024,1,3,12,10.69,248.8,8.62,97.93,7.97
2024,1,3,13,9.89,245.9,8.34,97.93,7.38
2024,1,3,14,9.37,240.9,7.77,97.92,6.99
2024,1,3,15,9.81,239.7,7.47,97.9,7.32
2024,1,3,16,9.05,234.5,7.01,97.9,6.75
2024,1,3,17,8.5,229.0,6.76,97.91,6.34
2024,1,3,18,8.13,227.8,6.85,97.92,6.06
2024,1,3,19,7.85,227.1,6.83,97.91,5.86
2024,1,3,20,7.72,226.5,6.66,97.9,5.76
2024,1,3,21,7.67,223.6,6.46,97.89,5.72
2024,1,3,22,7.75,221.1,6.28,97.87,5.78
2024,1,3,23,7.9,219.4,6.12,97.85,5.89
2024,1,4,0,8.0,218.9,5.94,97.83,5.97
2024,1,4,1,8.07,219.8,5.76,97.82,6.02
2024,1,4,2,8.1,220.6,5.61,97.81,6.04
2024,1,4,3,8.19,223.4,5.57,97.8,6.11
2024,1,4,4,8.32,228.4,5.69,97.79,6.21
2024,1,4,5,8.43,233.5,5.78,97.8,6.29
2024,1,4,6,8.57,235.9,5.83,97.82,6.39
2024,1,4,7,8.66,236.7,6.04,97.83,6.46
2024,1,4,8,8.72,240.3,6.45,97.83,6.5
2024,1,4,9,9.32,250.4,6.74,97.87,6.95
2024,1,4,10,10.52,263.6,6.76,97.93,7.85
2024,1,4,11,11.39,268.4,6.59,97.99,8.5
2024,1,4,12,11.39,266.8,6.03,98.02,8.5
2024,1,4,13,10.9,265.2,4.73,98.09,8.13
2024,1,4,14,10.54,266.1,3.37,98.16,7.86
2024,1,4,15,10.27,270.8,2.76,98.23,7.66
2024,1,4,16,9.83,285.8,2.51,98.33,7.33
2024,1,4,17,10.17,313.0,1.47,98.49,7.59
2024,1,4,18,10.69,330.7,-0.41,98.71,7.97
2024,1,4,19,9.78,330.0,-1.75,98.91,7.29
2024,1,4,20,8.86,322.4,-2.3,99.09,6.61
2024,1,4,21,8.25,317.7,-2.63,99.24,6.15
2024,1,4,22,7.41,314.0,-3.06,99.36,5.53
2024,1,4,23,6.57,308.4,-3.69,99.44,4.9
2024,1,5,0,6.13,306.1,-3.9,99.5,4.57
2024,1,5,1,5.44,304.9,-3.59,99.55,4.06
2024,1,5,2,4.72,299.3,-3.26,99.58,3.52
2024,1,5,3,4.18,292.1,-3.26,99.6,3.12
2024,1,5,4,3.69,287.2,-3.34,99.62,2.75
2024,1,5,5,2.73,281.6,-3.18,99.63,2.04
2024,1,5,6,1.68,270.7,-2.94,99.65,1.25
2024,1,5,7,1.1,225.4,-2.52,99.65,0.82
2024,1,5,8,1.2,196.9,-1.24,99.68,0.9
2024,1,5,9,0.96,183.0,-0.37,99.72,0.72
2024,1,5,10,1.25,147.7,-0.1,99.72,0.93
2024,1,5,11,2.01,119.9,-0.06,99.7,1.5
2024,1,5,12,3.36,101.1,-0.3,99.67,2.51
2024,1,5,13,4.71,98.1,-0.75,99.67,3.51
2024,1,5,14,5.81,97.5,-1.33,99.68,4.33
2024,1,5,15,6.6,95.7,-1.73,99.68,4.92
2024,1,5,16,7.38,93.7,-2.04,99.65,5.5
2024,1,5,17,8.38,96.4,-2.26,99.63,6.25
2024,1,5,18,8.89,100.8,-2.39,99.65,6.63
2024,1,5,19,9.18,101.6,-2.48,99.65,6.85
2024,1,5,20,9.45,101.0,-2.52,99.63,7.05
2024,1,5,21,8.9,99.5,-2.47,99.63,6.64
2024,1,5,22,8.43,95.9,-2.37,99.63,6.29
2024,1,5,23,8.13,92.0,-2.29,99.62,6.06
2024,1,6,0,8.03,89.4,-2.27,99.61,5.99
2024,1,6,1,7.95,87.4,-2.27,99.62,5.93
2024,1,6,2,7.92,85.0,-2.26,99.62,5.91
2024,1,6,3,7.99,82.6,-2.28,99.65,5.96
2024,1,6,4,8.08,80.5,-2.35,99.68,6.03
2024,1,6,5,8.17,78.3,-2.49,99.73,6.09
2024,1,6,6,8.25,75.8,-2.59,99.79,6.15
2024,1,6,7,8.53,74.8,-2.58,99.85,6.36
2024,1,6,8,9.08,75.8,-2.21,99.9,6.77
2024,1,6,9,9.29,76.5,-1.66,99.97,6.93
2024,1,6,10,9.19,76.7,-1.11,99.99,6.85
2024,1,6,11,8.71,74.1,-0.72,100.02,6.5
2024,1,6,12,8.58,70.2,-0.65,100.06,6.4
2024,1,6,13,8.37,67.3,-1.09,100.08,6.24
2024,1,6,14,8.3,64.8,-2.02,100.12,6.19
2024,1,6,15,8.75,64.5,-2.68,100.17,6.53
2024,1,6,16,8.89,65.9,-2.74,100.24,6.63
2024,1,6,17,8.3,65.1,-2.87,100.29,6.19
2024,1,6,18,8.2,64.7,-3.19,100.34,6.12
2024,1,6,19,7.88,65.3,-3.72,100.39,5.88
2024,1,6,20,7.78,64.2,-4.37,100.43,5.8
2024,1,6,21,7.74,61.2,-4.87,100.45,5.77
2024,1,6,22,7.72,59.0,-5.19,100.47,5.76
2024,1,6,23,7.79,56.9,-5.41,100.5,5.81
2024,1,7,0,8.27,57.1,-5.48,100.53,6.17
2024,1,7,1,8.67,57.6,-5.56,100.55,6.47
2024,1,7,2,8.88,56.8,-5.8,100.57,6.62
2024,1,7,3,9.07,55.4,-5.93,100.6,6.76
2024,1,7,4,9.13,53.6,-6.14,100.64,6.81
2024,1,7,5,9.17,52.3,-6.37,100.69,6.84
2024,1,7,6,9.29,51.8,-6.65,100.75,6.93
2024,1,7,7,9.38,51.4,-6.92,100.79,7.0
2024,1,7,8,9.32,50.4,-6.86,100.82,6.95
2024,1,7,9,9.05,48.3,-6.68,100.84,6.75
2024,1,7,10,8.78,45.0,-6.5,100.83,6.55
2024,1,7,11,8.68,41.6,-6.48,100.82,6.47
2024,1,7,12,8.65,38.9,-6.69,100.82,6.45
2024,1,7,13,8.64,37.6,-7.19,100.85,6.44
2024,1,7,14,8.56,36.8,-8.12,100.89,6.38
2024,1,7,15,8.3,37.6,-9.17,100.95,6.19
2024,1,7,16,8.18,41.6,-9.94,101.01,6.1
2024,1,7,17,7.96,46.3,-10.47,101.07,5.94
2024,1,7,18,7.74,50.5,-10.79,101.13,5.77
2024,1,7,19,7.92,55.4,-10.92,101.18,5.91
2024,1,7,20,7.92,59.1,-11.18,101.24,5.91
2024,1,7,21,7.63,58.4,-11.61,101.29,5.69
2024,1,7,22,7.26,53.6,-12.0,101.33,5.41
2024,1,7,23,6.87,45.6,-12.44,101.37,5.12
2024,1,8,0,7.09,41.1,-12.78,101.4,5.29
2024,1,8,1,6.94,37.7,-12.81,101.45,5.18
2024,1,8,2,7.27,39.4,-12.58,101.48,5.42
2024,1,8,3,7.32,42.3,-12.41,101.53,5.46
2024,1,8,4,7.16,44.9,-12.6,101.58,5.34
2024,1,8,5,6.95,46.6,-12.85,101.63,5.18
2024,1,8,6,6.7,46.4,-13.1,101.69,5.0
2024,1,8,7,6.82,45.8,-13.08,101.76,5.09
2024,1,8,8,7.55,54.3,-11.85,101.82,5.63
2024,1,8,9,7.4,56.4,-10.62,101.88,5.52
2024,1,8,10,7.16,54.2,-9.67,101.9,5.34
2024,1,8,11,7.17,51.5,-8.92,101.93,5.35
2024,1,8,12,7.35,49.3,-8.5,101.95,5.48
2024,1,8,13,7.43,48.5,-8.71,102.0,5.54
2024,1,8,14,6.83,46.8,-9.94,102.06,5.09
2024,1,8,15,6.45,46.3,-11.06,102.11,4.81
2024,1,8,16,6.28,50.6,-11.72,102.17,4.68
2024,1,8,17,5.99,55.2,-12.29,102.22,4.47
2024,1,8,18,5.55,58.6,-12.76,102.28,4.14
2024,1,8,19,5.06,60.8,-13.12,102.33,3.77
2024,1,8,20,4.6,65.2,-13.3,102.38,3.43
2024,1,8,21,4.23,67.8,-13.41,102.41,3.15
2024,1,8,22,3.91,67.8,-13.48,102.44,2.92
2024,1,8,23,3.55,69.4,-13.49,102.45,2.65
2024,1,9,0,3.13,73.1,-13.45,102.46,2.33
2024,1,9,1,2.7,78.0,-13.45,102.48,2.01
2024,1,9,2,2.2,81.9,-13.29,102.48,1.64
2024,1,9,3,1.75,90.3,-13.12,102.49,1.31
2024,1,9,4,1.49,113.8,-13.11,102.5,1.11
2024,1,9,5,1.69,146.6,-13.15,102.52,1.26
2024,1,9,6,2.16,168.5,-13.27,102.53,1.61
2024,1,9,7,2.44,181.2,-12.8,102.54,1.82
2024,1,9,8,2.41,188.1,-11.5,102.55,1.8
2024,1,9,9,2.38,197.6,-9.65,102.57,1.78
2024,1,9,10,2.37,211.2,-8.01,102.56,1.77
2024,1,9,11,2.2,221.3,-7.15,102.52,1.64
2024,1,9,12,2.06,231.9,-6.63,102.48,1.54
2024,1,9,13,1.93,239.9,-6.74,102.46,1.44
2024,1,9,14,1.9,243.4,-7.73,102.43,1.42
2024,1,9,15,2.12,243.7,-8.56,102.41,1.58
2024,1,9,16,2.42,243.5,-8.82,102.41,1.8
2024,1,9,17,2.75,245.0,-9.03,102.41,2.05
2024,1,9,18,3.12,246.0,-9.25,102.4,2.33
2024,1,9,19,3.6,245.9,-9.45,102.4,2.69
2024,1,9,20,4.12,245.6,-9.59,102.39,3.07
2024,1,9,21,4.45,245.0,-9.69,102.37,3.32
2024,1,9,22,4.5,246.0,-9.75,102.33,3.36
2024,1,9,23,4.28,250.0,-9.8,102.29,3.19
2024,1,10,0,3.92,255.2,-9.81,102.27,2.92
2024,1,10,1,3.59,259.1,-9.78,102.26,2.68
2024,1,10,2,3.38,261.3,-9.73,102.24,2.52
2024,1,10,3,3.31,261.3,-9.7,102.21,2.47
2024,1,10,4,3.34,257.7,-9.71,102.19,2.49
2024,1,10,5,3.45,250.7,-9.75,102.17,2.57
2024,1,10,6,3.65,243.5,-9.82,102.17,2.72
2024,1,10,7,3.69,239.2,-9.52,102.18,2.75
2024,1,10,8,3.36,237.6,-8.26,102.18,2.51
2024,1,10,9,2.81,239.1,-6.76,102.2,2.1
2024,1,10,10,2.83,254.6,-4.94,102.18,2.11
2024,1,10,11,2.71,265.8,-3.92,102.15,2.02
2024,1,10,12,2.53,271.4,-3.57,102.1,1.89
2024,1,10,13,2.5,273.2,-3.79,102.06,1.86
2024,1,10,14,2.6,269.8,-5.06,101.99,1.94
2024,1,10,15,3.01,263.5,-6.06,101.93,2.25
2024,1,10,16,3.65,258.6,-6.54,101.89,2.72
2024,1,10,17,4.4,257.3,-6.95,101.87,3.28
2024,1,10,18,5.14,259.0,-7.25,101.85,3.83
2024,1,10,19,5.88,263.6,-7.42,101.85,4.39
2024,1,10,20,6.51,267.1,-7.46,101.82,4.86
2024,1,10,21,6.89,269.6,-7.49,101.78,5.14
2024,1,10,22,7.13,270.5,-7.5,101.72,5.32
2024,1,10,23,7.32,271.5,-7.51,101.64,5.46
2024,1,11,0,7.45,272.5,-7.57,101.56,5.56
2024,1,11,1,7.48,273.6,-7.37,101.51,5.58
2024,1,11,2,7.4,275.4,-7.15,101.47,5.52
2024,1,11,3,7.43,275.7,-6.63,101.44,5.54
2024,1,11,4,7.78,272.8,-6.17,101.38,5.8
2024,1,11,5,8.12,270.4,-5.78,101.3,6.06
2024,1,11,6,8.14,272.0,-5.39,101.25,6.07
2024,1,11,7,7.97,274.7,-4.93,101.24,5.94
2024,1,11,8,7.94,275.0,-4.35,101.21,5.92
2024,1,11,9,7.82,277.1,-3.51,101.19,5.83
2024,1,11,10,8.06,285.0,-2.43,101.16,6.01
2024,1,11,11,8.47,299.7,-1.21,101.13,6.32
2024,1,11,12,7.97,306.5,-0.38,101.12,5.94
2024,1,11,13,6.92,301.6,-0.17,101.09,5.16
2024,1,11,14,7.0,304.6,-0.4,101.1,5.22
2024,1,11,15,8.27,321.9,-0.16,101.13,6.17
2024,1,11,16,8.35,331.8,-0.08,101.17,6.23
2024,1,11,17,7.86,341.1,-0.14,101.2,5.86
2024,1,11,18,7.52,348.7,-0.18,101.24,5.61
2024,1,11,19,7.07,349.2,-0.34,101.29,5.27
2024,1,11,20,6.99,354.4,-0.71,101.35,5.21
2024,1,11,21,7.14,4.0,-1.55,101.38,5.33
2024,1,11,22,6.8,9.0,-2.77,101.41,5.07
2024,1,11,23,6.37,11.1,-3.74,101.44,4.75
2024,1,12,0,5.77,11.5,-4.44,101.47,4.3
2024,1,12,1,4.94,9.2,-5.2,101.49,3.68
2024,1,12,2,4.15,359.7,-5.76,101.5,3.1
2024,1,12,3,3.53,347.2,-6.21,101.49,2.63
2024,1,12,4,3.28,330.0,-6.5,101.49,2.45
2024,1,12,5,3.47,309.5,-6.69,101.48,2.59
2024,1,12,6,3.93,291.3,-6.91,101.47,2.93
2024,1,12,7,4.38,278.7,-6.22,101.46,3.27
2024,1,12,8,4.62,270.5,-4.59,101.44,3.45
2024,1,12,9,5.16,269.8,-3.16,101.42,3.85
2024,1,12,10,6.3,272.8,-1.53,101.35,4.7
2024,1,12,11,7.32,273.1,-0.4,101.26,5.46
2024,1,12,12,8.32,273.4,0.06,101.15,6.21
2024,1,12,13,8.59,270.7,-0.16,101.07,6.41
2024,1,12,14,9.45,269.3,-0.94,101.01,7.05
2024,1,12,15,10.75,274.5,-1.55,100.96,8.02
2024,1,12,16,10.13,273.3,-2.14,100.93,7.56
2024,1,12,17,9.88,272.0,-2.15,100.92,7.37
2024,1,12,18,10.08,274.6,-2.02,100.91,7.52
2024,1,12,19,10.24,276.1,-2.07,100.87,7.64
2024,1,12,20,10.41,277.8,-2.23,100.81,7.76
2024,1,12,21,10.4,281.8,-2.31,100.77,7.76
2024,1,12,22,9.88,282.7,-2.28,100.72,7.37
2024,1,12,23,9.34,283.1,-2.16,100.67,6.97
2024,1,13,0,8.84,283.8,-1.94,100.61,6.59
2024,1,13,1,8.44,283.6,-1.7,100.59,6.3
2024,1,13,2,8.31,284.1,-1.48,100.58,6.2
2024,1,13,3,7.85,281.1,-1.63,100.56,5.86
2024,1,13,4,7.65,277.4,-1.89,100.51,5.71
2024,1,13,5,7.61,273.2,-2.08,100.45,5.68
2024,1,13,6,7.95,270.4,-2.1,100.4,5.93
2024,1,13,7,8.1,267.9,-1.75,100.36,6.04
2024,1,13,8,7.96,264.1,-0.92,100.28,5.94
2024,1,13,9,7.76,260.9,-0.02,100.2,5.79
2024,1,13,10,7.64,255.2,0.54,100.1,5.7
2024,1,13,11,8.23,251.9,0.71,99.98,6.14
2024,1,13,12,8.82,251.2,0.74,99.85,6.58
2024,1,13,13,9.91,253.6,0.61,99.76,7.39
2024,1,13,14,11.09,255.3,0.35,99.67,8.27
2024,1,13,15,11.26,251.0,0.09,99.57,8.4
2024,1,13,16,12.77,252.2,0.13,99.46,9.52
2024,1,13,17,13.05,254.5,0.15,99.38,9.73
2024,1,13,18,13.02,256.6,0.24,99.31,9.71
2024,1,13,19,13.07,258.3,0.3,99.25,9.75
2024,1,13,20,12.99,259.3,0.32,99.17,9.69
2024,1,13,21,12.8,259.8,0.28,99.07,9.55
2024,1,13,22,12.73,261.5,0.3,99.0,9.49
2024,1,13,23,12.49,263.6,0.32,98.91,9.32
2024,1,14,0,12.24,265.8,0.33,98.85,9.13
2024,1,14,1,11.98,267.8,0.36,98.79,8.94
2024,1,14,2,11.77,269.1,0.39,98.73,8.78
2024,1,14,3,11.94,270.1,0.46,98.7,8.91
2024,1,14,4,12.56,273.1,0.55,98.68,9.37
2024,1,14,5,12.72,275.0,0.6,98.67,9.49
2024,1,14,6,12.54,277.0,0.53,98.69,9.35
2024,1,14,7,11.96,278.3,0.5,98.75,8.92
2024,1,14,8,10.85,275.5,0.67,98.78,8.09
2024,1,14,9,10.21,272.0,0.97,98.81,7.62
2024,1,14,10,10.31,270.9,1.26,98.8,7.69
2024,1,14,11,10.94,272.4,1.45,98.77,8.16
2024,1,14,12,10.56,271.1,1.43,98.74,7.88
2024,1,14,13,10.12,267.6,1.14,98.71,7.55
2024,1,14,14,9.98,262.6,0.6,98.67,7.44
2024,1,14,15,10.0,259.2,0.37,98.63,7.46
2024,1,14,16,9.96,257.2,0.36,98.57,7.43
2024,1,14,17,9.75,255.5,0.33,98.51,7.27
2024,1,14,18,10.1,254.3,0.3,98.46,7.53
2024,1,14,19,10.39,253.4,0.23,98.4,7.75
2024,1,14,20,10.5,250.9,0.15,98.34,7.83
2024,1,14,21,10.28,246.3,0.0,98.27,7.67
2024,1,14,22,10.4,239.9,-0.15,98.19,7.76
2024,1,14,23,10.18,236.5,-0.34,98.09,7.59
2024,1,15,0,10.96,235.6,-0.42,97.99,8.17
2024,1,15,1,11.58,238.8,-0.4,97.89,8.64
2024,1,15,2,11.75,237.9,-0.51,97.8,8.76
2024,1,15,3,12.25,237.7,-0.51,97.72,9.14
2024,1,15,4,13.12,243.8,-0.39,97.67,9.79
2024,1,15,5,13.36,248.5,-0.2,97.64,9.96
2024,1,15,6,13.52,246.8,-0.24,97.62,10.08
2024,1,15,7,13.99,245.8,-0.23,97.63,10.43
2024,1,15,8,14.54,250.6,0.2,97.64,10.84
2024,1,15,9,14.66,253.7,0.79,97.63,10.93
2024,1,15,10,14.81,255.0,1.21,97.6,11.05
2024,1,15,11,14.9,258.5,1.4,97.59,11.11
2024,1,15,12,14.77,262.0,1.49,97.59,11.02
2024,1,15,13,14.29,264.3,1.28,97.6,10.66
2024,1,15,14,13.67,268.5,0.8,97.65,10.2
2024,1,15,15,13.16,273.9,0.13,97.71,9.82
2024,1,15,16,12.98,280.4,-0.4,97.78,9.68
2024,1,15,17,12.93,284.8,-1.16,97.89,9.64
2024,1,15,18,12.03,286.3,-1.85,97.98,8.97
2024,1,15,19,11.15,288.8,-2.14,98.08,8.32
2024,1,15,20,10.37,292.6,-2.5,98.18,7.73
2024,1,15,21,9.74,296.1,-2.95,98.28,7.26
2024,1,15,22,8.97,299.6,-3.55,98.38,6.69
2024,1,15,23,8.33,301.1,-4.08,98.46,6.21
2024,1,16,0,7.65,301.2,-4.47,98.55,5.71
2024,1,16,1,6.89,298.4,-5.58,98.63,5.14
2024,1,16,2,6.09,292.6,-5.92,98.71,4.54
2024,1,16,3,5.68,291.0,-5.76,98.79,4.24
2024,1,16,4,5.38,294.8,-5.52,98.88,4.01
2024,1,16,5,5.19,299.8,-5.95,98.95,3.87
2024,1,16,6,5.26,303.7,-7.26,99.05,3.92
2024,1,16,7,4.83,301.6,-7.22,99.15,3.6
2024,1,16,8,3.86,294.3,-6.09,99.21,2.88
2024,1,16,9,3.95,293.4,-3.91,99.27,2.95
2024,1,16,10,4.15,288.4,-2.76,99.31,3.1
2024,1,16,11,4.14,281.1,-2.39,99.33,3.09
2024,1,16,12,4.08,274.8,-2.36,99.35,3.04
2024,1,16,13,3.32,267.4,-2.79,99.38,2.48
2024,1,16,14,2.1,240.6,-3.72,99.41,1.57
2024,1,16,15,2.55,192.9,-4.38,99.42,1.9
2024,1,16,16,4.06,176.7,-4.46,99.41,3.03
2024,1,16,17,5.01,175.1,-4.11,99.42,3.74
2024,1,16,18,5.42,178.7,-3.73,99.41,4.04
2024,1,16,19,5.59,193.7,-3.35,99.41,4.17
2024,1,16,20,6.01,217.0,-2.97,99.43,4.48
2024,1,16,21,6.89,235.7,-2.52,99.45,5.14
2024,1,16,22,7.11,245.2,-2.41,99.45,5.3
2024,1,16,23,7.18,247.0,-2.54,99.44,5.36
2024,1,17,0,6.93,241.0,-2.89,99.42,5.17
2024,1,17,1,6.57,229.4,-3.51,99.4,4.9
2024,1,17,2,6.39,214.5,-4.31,99.38,4.77
2024,1,17,3,6.56,201.8,-4.89,99.36,4.89
2024,1,17,4,6.62,190.2,-5.3,99.31,4.94
2024,1,17,5,6.72,179.5,-5.53,99.24,5.01
2024,1,17,6,6.84,169.4,-5.58,99.19,5.1
2024,1,17,7,7.54,165.1,-5.09,99.13,5.62
2024,1,17,8,7.45,160.0,-3.94,99.05,5.56
2024,1,17,9,7.57,154.5,-2.8,98.94,5.65
2024,1,17,10,8.89,160.2,-1.48,98.79,6.63
2024,1,17,11,8.91,164.0,-0.84,98.63,6.65
2024,1,17,12,8.41,164.7,-0.75,98.48,6.27
2024,1,17,13,8.1,163.1,-1.12,98.37,6.04
2024,1,17,14,8.02,161.1,-1.81,98.28,5.98
2024,1,17,15,7.9,159.4,-2.36,98.18,5.89
2024,1,17,16,7.82,159.8,-2.49,98.08,5.83
2024,1,17,17,7.79,161.1,-2.51,97.97,5.81
2024,1,17,18,7.59,163.5,-2.55,97.87,5.66
2024,1,17,19,7.09,165.8,-2.53,97.77,5.29
